x,y,distance
-5136.638265716448,7407.246204034096,3898.3345039478086
-5044.1561566557075,7463.981005466787,3905.689166666666
-4978.9121967663,7503.809588261936,3911.8477029887817
-4949.629189438099,7522.799774097723,3917.8002777777774
-4916.067967731558,7538.023662515508,3927.2851452670843
-4835.306347518804,7567.111118120181,3934.211388888888
-4670.906303876915,7623.6318313781985,3945.8424024417886
-4652.526048967324,7629.617534139264,3948.078055555555
-4608.741190976622,7636.427071079452,3959.4113888888883
-4583.2391070728545,7634.69811370417,3962.8288710013394
-4483.966070647817,7626.971883796336,3970.578055555555
-4349.33405947633,7612.8479716252805,3979.566918713326
-4298.76982855028,7604.514407767094,3983.978055555555
-4146.87744008772,7546.4822483018625,4004.078055555555
-4136.704925562823,7541.224990598297,4005.25458596153
-3931.464932244172,7423.315936058113,4026.756123240721
-3916.717475416607,7413.333640441493,4028.9547222222213
-3848.5687760610754,7355.024516436908,4043.088055555555
-3834.520837787962,7340.648877624505,4045.6019216979425
-3754.3569904108617,7251.392182784841,4057.73806808745
-3724.755570933504,7212.7566062088345,4062.5547222222217
-3644.279161551849,7086.01676536059,4077.688055555555
-3630.692660786045,7062.592994284348,4080.3874626436723
-3598.686765166727,7005.675311218315,4086.8769616555223
-3547.470352276478,6914.40714014726,4097.424233225729
-3526.00706694369,6879.975711675806,4101.288055555555
-3421.053495033694,6734.201343729155,4117.488055555556
-3385.607079667367,6691.920554079091,4123.1548827210845
-3322.788693274706,6627.400750367766,4133.954722222222
-3287.1401019336004,6594.2975327368995,4139.70406525115
-3250.1640247319992,6560.8535446097385,4145.135277777777
-3154.9952369741536,6477.838378245509,4157.919751732831
-3145.4155472595417,6469.7118314375575,4159.190833333333
-3012.14315637349,6362.300828164827,4176.2575
-2971.8338457626774,6333.14247377867,4180.715830592445
-2828.429180309754,6238.08932061511,4195.240790228886
-2816.5367062736386,6230.662078491573,4196.5575
-2728.290210969625,6178.547849189753,4206.998046401657
-2594.752550377436,6108.165371231348,4221.795783947714
-2558.908813075761,6089.685037898173,4226.224166666667
-2406.3752977086533,6014.682695419401,4242.979620935113
-2199.8821226996033,5920.291274447755,4256.66861111111
-2198.9398203331025,5919.864328390763,4256.745216478196
-2095.5879554469548,5873.801587152291,4275.135277777777
-1972.3065202639743,5819.712706837359,4290.863883114676
-1786.3119437129571,5737.153531129216,4301.929314849529
-1764.7337304224416,5727.597253262773,4303.435277777778
-1603.3798246746837,5657.41351836979,4328.946388888889
-1552.6131088612901,5635.247424398691,4337.0524223704415
-1405.2584741743462,5570.350493529217,4353.185156400676
-1391.0135339443696,5564.131282290175,4354.724166666667
-1219.392836624688,5489.973980939033,4374.2575
-1204.0985377345303,5483.317856136517,4375.974096946219
-1129.9215249775489,5450.886840450131,4384.164064634118
-949.0635005484373,5372.150730566553,4403.922663939273
-919.7119329766966,5359.353075142127,4407.146388888889
-798.6757938837336,5306.359107360167,4420.492525862223
-662.4889557775123,5246.075236162061,4435.463596395967
-587.5196091503678,5212.691261976199,4443.690833333334
-480.5617415279766,5165.375244121146,4455.398359250558
-435.6461260801287,5145.8544968337455,4460.301944444445
-373.88072985584654,5119.070149923955,4467.043156159773
-251.92965980481006,5065.293421561147,4480.383387065094
-192.05606350724474,5038.734974956887,4486.968611111111
20.44401640763262,4944.725679164934,4510.380571229975
49.499901676900315,4932.05025733011,4513.551944444445
173.86479505009606,4878.039363621638,4527.095113949121
355.26297654158503,4798.056348551957,4546.996388888889
356.79140012665084,4797.374271077426,4547.163215413489
402.5317762699651,4776.958150234619,4552.165079630757
538.9679670930224,4717.5093470430165,4566.99638888889
540.7173960302247,4716.744078029918,4567.163366649415
747.6726898799825,4625.125743874969,4583.718611111112
902.5381433785552,4556.2736857817035,4597.216920888747
976.393793194741,4523.699689869302,4607.051944444444
1071.3929958673598,4481.888723964254,4623.774166666667
1085.46474845511,4475.608593237493,4625.614056457748
1228.390221510405,4411.324115817744,4640.49638888889
1314.201528668384,4372.528598196435,4649.108277726084
1358.1567143114942,4352.612197545474,4653.874166666667
1498.5487946594576,4288.735417780767,4670.680000000001
1542.9732083783606,4268.449212328359,4675.86383070619
1708.19948686975,4192.921861616477,4694.091111111113
1709.7350627390974,4192.222681972003,4694.258332699226
1892.7663663057597,4108.559416946735,4714.327670926575
1998.5875851376804,4058.2218599447633,4726.033277709907
2081.9062637017687,4018.6903591449,4734.224444444445
2276.342109948946,3926.8353159348535,4752.689640213795
